"Name","Unknown 1","Value","Durability","Armor","Hit","Damage","Vitality","Mana","Might","Grace","Will","Unknown 2","Unknown 3","Class","Unknown 4","Level","Regen","Protection","Damage S","Damage L"
"Frosty holiday skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"teal goatee",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Copper musketeer dress",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jolly mountain mask",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Gold embroidered gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White bat wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White floral circlet",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ash yangban",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"dark poet10",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Emerald sleek tie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"New Mystic herb",10,200000,100000,-7,4,2,2000,1000,3,2,0,0,0,"Peasant",0,99,3,0,0,0
"Alizarin helm",1,10000,30000,-10,0,0,0,0,0,0,0,0,0,"Peasant",0,0,20,0,0,0
"Right mug",1,50000,40000,-8,1,1,0,350,2,0,0,0,0,"Peasant",3,99,2,1,0,0
"guy tail24",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Granite cat hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 213",1,10,1000000,0,0,0,-4260000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"blue full beard",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Gypsy copper headscarf",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple pumpkin hood",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Resilient shinobi tunic",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Twilight moth wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Whitewater pirate hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Spruce princely jacket",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Short seashell hanbok",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sky waistcoat",1,320,9000,-20,0,0,0,0,0,0,0,0,0,"Rogue",0,26,0,0,0,0
"Koguryo's honor",0,7000,5000000,0,0,0,0,0,0,0,10,0,0,"Peasant",0,70,0,0,60m100,60m100
"Retributive minor staff",0,50000,100000,0,0,0,0,2500,0,1,13,0,0,"Mage",0,50,0,0,50m75,50m75
"Artful tengri",1,30000,30000,-9,0,0,1000,2000,0,2,3,0,0,"Peasant",1,99,2,1,0,0
"Jade holiday suit",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mistletoe gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ruby heart scepter",0,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,11,0,0,30m70,40m70
"Red alchemist's mask",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cheyn coat",1,10000,400000,-10,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Superior etched blade",10,200000,400000,-4,10,0,8000,4000,0,0,0,0,0,"Rogue",1,99,0,0,250m350,250m350
"Violet Maiden bun",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Archon of Revels",0,100000,5000000,0,0,0,0,1000,0,0,12,0,0,"Peasant",0,70,0,0,90m90,100m100
"Mana Balance 112",1,10,1000000,0,0,0,0,-1120000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Citrine drop fillet",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter dahlia booties",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Taupe wedding bow hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mukuta7",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ee san staff of chi",10,300000,240000,0,0,0,20000,16000,0,2,8,0,0,"Mage",2,99,5,0,10m20,10m20
"Beige ruffled gown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Featherlight arm",110,200000,4000000,5,6,16,0,0,0,-10,0,0,0,"Rogue",3,99,0,0,300m350,300m350
"Brown toggle hood",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Woolen winter hood",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 148",1,10,1000000,0,0,0,-2960000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"White short tail hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Aquamarine long skirt",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Turquoise antenna",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink heart necklace",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Summer wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red rage shield",1,20000,300000,-8,0,0,4000,0,0,-3,0,0,0,"Warrior",2,99,4,4,0,0
"Chung ryong circlet",1,220000,165000,-10,0,0,300,0,1,1,1,0,0,"Peasant",0,99,10,1,0,0
"Black round bowl",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Fuschia ethereal twist",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet thick hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet Beach Trunks",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Namu sae fan",10,1000,10000,0,1,0,0,0,0,0,0,0,0,"Peasant",0,11,20,0,5m15,5m15
"White parka",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink panda cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sparkling lure",1,30000,30000,-1,1,1,1500,750,0,0,0,0,0,"Peasant",1,99,0,0,0,0
"Dusk star skull",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dark blue kyunwoo dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Clearwater bathing trousers",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black-Red Koromo dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Long lash eyes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White long coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Spring arrow",1,100,100,0,0,0,0,0,0,0,0,0,0,"Warrior",0,5,0,0,50m200,100m250
"Plum haktcha tails",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown shades",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sprite jupe",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter violet boots",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jade curious bow",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue star hood",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hamgyong fishing club",25,3000,200000,2,0,3,0,-200,1,0,0,0,0,"Peasant",0,44,0,0,50m100,55m100
"Evil Warlord Stave",35,400000,150000,5,0,0,0,23000,0,-1,9,0,0,"5",5,99,0,0,1000m200001500m25000,1500m25000
"White puffy-sleeve dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White male geta",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Honored female garb",1,1000,1000,-12,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"angel hair10",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lime warm cape",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Leaf short sweep",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 83",1,10,1000000,0,0,0,-1660000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Xiou's enchanted war helmet",1,50000,50000,-10,0,0,50,50,1,1,1,0,0,"Warrior",0,0,20,0,0,0
"angel dress15",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 179",1,10,1000000,0,0,0,0,-1790000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Green glowing flame",0,50000,5000000,0,0,0,100,100,0,0,0,0,0,"Peasant",0,50,100,0,80m100,80m100
"Blue spark shield",1,20000,300000,-1,0,0,0,500,0,-5,2,0,0,"Mage",0,69,1,1,0,0
"Green long locks",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Evil Archon Wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Baji white hair",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Star gown",1,10000,57000,-25,0,0,0,0,0,0,0,0,0,"Poet",0,66,0,0,0,0
"Archon ethereal tie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Archon angel hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Daffodil seraphim wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple wavy tail",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Diamond kanmuri",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cocoa goth dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Slate double chonmage",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Coconut clingy tako",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Flowery lava hair",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green Cheongsan",1,5000,5000,4,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,1,0,0
"Snowy holiday shoes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black crescent keun hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Haunted witches hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lilac curly doll hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Wedding train",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue male pom beanie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jinni headress16",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter dahlia cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chima jeogori",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Modrave mantle",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet warrior tie",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 279",1,10,1000000,0,0,0,-5580000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Green bandito",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet bunny muffs",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 18",1,10,1000000,0,0,0,-360000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Sky angled bangs",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Coconut sweetheart bow",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple nightfall shield",1,20000,300000,-3,0,0,500,1000,0,-1,3,0,0,"Poet",1,99,6,0,0,0
"Strawberry baeja",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Twilight haktcha hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Spirit angel dress",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Earthen female geta",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Storm priests queue",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Scarlet Hare dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"His cotton pjs",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Shen ring",1,5000,40000,-3,0,0,0,0,0,1,5,0,0,"Poet",0,45,0,1,0,0
"Wasabi ninetails",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Wilderness bow",30,100000,80000,-10,3,4,1500,1000,2,2,1,0,0,"Rogue",0,99,3,0,120m200,120m200
"Blonde zigzag pony",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chiffon holiday skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"indigo goatee",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue musketeer dress",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Proud mountain mask",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red embroidered gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown bat wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown floral circlet",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sun yangban",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"dark poet11",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Shamrock tea skirt",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"New Magus scroll",10,200000,100000,-6,0,0,-2000,3000,0,0,3,0,0,"Peasant",0,99,3,1,0,0
"SanSin helm",1,10000,30000,-10,0,0,0,0,0,0,0,0,0,"Peasant",0,0,20,0,0,0
"Nagnag saber",5,2000,250000,-1,0,2,100,100,4,-4,0,0,0,"Peasant",0,11,5,0,60m75,60m75
"Left mug",1,50000,40000,-8,1,1,0,350,2,0,0,0,0,"Peasant",3,99,2,1,0,0
"guy tail25",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ice cat hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 214",1,10,1000000,0,0,0,-4280000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"flame full beard",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Gypsy turquoise headscarf",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Minor Demented lance",100,100000,80000,-4,0,0,4000,1000,0,0,2,0,0,"Peasant",0,99,15,0,100m110,100m110
"Cocoa Fezter",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dark arrow",1,5000,100,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,800m1200,1000m1600
"Blue pumpkin hood",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Subtle shinobi tunic",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Turquoise moth wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown pirate hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cobalt princely jacket",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Short sand hanbok",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ancient waistcoat",1,1500,16500,-22,0,0,0,0,0,0,0,0,0,"Rogue",0,36,0,0,0,0
"Noir holiday suit",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mistletoe garb",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black alchemist's robe",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cheyn staff",0,5000,5000,0,0,0,100,100,0,0,0,0,0,"Peasant",0,0,100,0,80m100,80m100
"White Maiden dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 113",1,10,1000000,0,0,0,0,-1130000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Gray chuba coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Stone drop fillet",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ruby recess bucket",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter berry booties",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink wedding bow hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mukuta10",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Indigo ruffled gown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown toggle hoody",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pal-mok",1,1000,400000,-6,3,3,500,0,4,0,0,0,0,"Warrior",0,99,4,2,0,0
"Linen winter hood",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 149",1,10,1000000,0,0,0,-2980000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Red short tail hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Magenta long skirt",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Tribal necklace",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dragon wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Engagement ring",0,1000,4000,0,0,0,60,30,0,0,0,0,0,"Peasant",0,5,5,1,0,0
"Baekho circlet",1,220000,165000,-10,0,0,200,100,1,1,1,0,0,"Peasant",0,99,10,1,0,0
"Blonde round bowl",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Djinn garb13",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Royal ethereal twist",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black thick hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet Beach Skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Holiday earmuff cap",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Wasabi panda cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Buya's honor",0,7000,5000000,0,0,0,0,0,0,0,10,0,0,"Peasant",0,70,0,0,60m100,60m100
"Red rose bouquet",0,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,11,0,0,30m70,40m70
"Woodstove",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Exquisite etched blade",10,200000,400000,-7,10,0,15000,7500,0,0,0,0,0,"Rogue",2,99,0,0,350m450,350m450
"Green kyunwoo dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sienna bathing trousers",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Retributive staff",20,50000,100000,0,0,0,0,6000,0,1,13,0,0,"Mage",0,99,0,0,50m75,50m75
"Shamrock academy shorts",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue Teary eyes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown long coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Archon of Kinung",0,100000,5000000,0,0,0,0,1000,0,0,12,0,0,"Peasant",0,70,0,0,90m90,100m100
"Grape haktcha tails",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lime shades",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Crimson jupe",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter marine boots",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet star hood",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown puffy-sleeve dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lime male geta",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Enchanted blood",10,200000,800000,-1,6,0,0,5000,0,0,0,0,0,"Rogue",0,99,0,0,150m250,150m250
"Student cap",0,200,6000,-4,0,0,0,0,0,0,0,0,0,"Peasant",0,0,14,0,0,0
"angel hair11",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dark warm cape",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ginger short sweep",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 84",1,10,1000000,0,0,0,-1680000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Xiou's enchanted stealth bandana",1,50000,50000,-10,0,0,50,50,1,1,1,0,0,"Rogue",0,0,20,0,0,0
"Mana Balance 180",1,10,1000000,0,0,0,0,-1800000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Blue flame shield",1,20000,300000,-2,0,0,0,1000,0,-6,3,0,0,"Mage",0,97,2,2,0,0
"Indigo long locks",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Archon ghost coat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Baji brown hair",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Taupe ethereal tie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Archon angel garb",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Spring seraphim wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black tea tails",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Shushoku kanmuri",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cerulean goth dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hanul sae fan",10,1000,10000,0,1,0,0,0,0,0,0,0,0,"Peasant",0,11,20,0,5m15,5m15
"Violet double chonmage",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Light clingy tako",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Flowery electric hair",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue Cheongsan",1,5000,5000,4,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,1,0,0
"Special holiday shoes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purplepilgrim dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink crescent keun hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chilling witches hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Indigo curly doll hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Skating gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet male pom beanie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jinni headress17",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter berry cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hanfu garb",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Summer arrow",1,100,100,0,0,0,0,0,0,0,0,0,0,"Warrior",0,10,0,0,100m300,200m400
"Slogs club",25,250000,1300000,2,3,3,20000,2000,1,2,2,0,0,"Peasant",1,99,2,0,120m300,220m300
"Sulphureus mantle",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
